Product_ID,SKU,Product_Name,Brand,Supplier_ID,Category,Subcategory,Price_Segment,Unit_Cost,Unit_Price,Base_Margin_Rate,Launch_Date,Product_Status
100598,NVX-100598,Compact Marble Outdoor Table,Forma Casa,2060,Decoration,Vase,Entry,116.94,205.31,0.4304,2022-01-21,Active
100599,NVX-100599,Smart Metal Mirror,Novexa Essentials,2320,Living Room,Sideboard,Entry,543.05,838.58,0.3524,2020-01-16,Active
100600,NVX-100600,Signature Glass Outdoor Table,Lumina,2150,Bedroom,Bed,Entry,421.58,669.78,0.3706,2024-03-16,Active
100601,NVX-100601,Signature Steel Outdoor Chair,Atelier Home,2256,Home Office,Desk,Entry,99.51,205.23,0.5151,2024-12-27,Active
100602,NVX-100602,Signature Glass Planter,UrbanNest,2181,Bathroom,Tall Cabinet,Entry,37.65,80.6,0.5329,2021-07-31,Active
100603,NVX-100603,Comfort Rattan Office Chair,Oak & Stone,2151,Lighting,Floor Lamp,Mid-Range,44.21,103.21,0.5717,2025-01-22,Active
100604,NVX-100604,Classic Velvet TV Unit,Oak & Stone,2372,Storage,Plastic Box,Entry,177.21,388.92,0.5444,2024-12-05,Active
100605,NVX-100605,Vintage Metal Bar Stool,Linea Design,2230,Living Room,TV Unit,Mid-Range,490.46,811.68,0.3957,2021-04-02,Active
100606,NVX-100606,Elegant Glass Cabinet,HomeCraft,2193,Bathroom,Mirror,Entry,57.59,113.4,0.4922,2021-04-11,Active
100607,NVX-100607,Elegant Oak Table,Novexa Essentials,2327,Garden,BBQ,Mid-Range,102.6,219.16,0.5318,2020-01-02,Active
100608,NVX-100608,Premium Pine Office Desk,Novexa Essentials,2312,Storage,Metal Rack,Mid-Range,175.16,341.35,0.4869,2022-06-18,Active
100609,NVX-100609,Signature Glass Cabinet,HomeCraft,2345,Kitchen,Kitchen Cabinet,Mid-Range,29.04,62.78,0.5374,2025-01-25,Active
100610,NVX-100610,Classic Walnut Table,Forma Casa,2152,Bedroom,Bed,Mid-Range,342.54,599.09,0.4282,2025-04-16,Active
100611,NVX-100611,Natural Metal Bookcase,Atelier Home,2380,Garden,Outdoor Chair,Mid-Range,47.02,86.1,0.4539,2025-06-09,Active
100612,NVX-100612,Vintage Steel Dining Table,Atelier Home,2384,Decoration,Vase,Entry,88.09,158.18,0.4431,2024-06-24,Active
100613,NVX-100613,Modern Bamboo Shelf,UrbanNest,2391,Decoration,Vase,Premium,111.11,191.12,0.4186,2020-12-02,Active
100614,NVX-100614,Nordic Pine Coffee Table,Green Habitat,2195,Decoration,Cushion,Mid-Range,45.7,79.28,0.4236,2020-03-12,Discontinued
100615,NVX-100615,Modern Oak Floor Lamp,Novexa Essentials,2177,Living Room,Rug,Mid-Range,363.97,527.53,0.31,2023-03-09,Active
100616,NVX-100616,Signature Pine Armchair,Lumina,2099,Kitchen,Bar Stool,Mid-Range,49.5,107.75,0.5406,2026-12-27,Active
100617,NVX-100617,Nordic Marble Table,UrbanNest,2131,Living Room,Bookcase,Mid-Range,874.53,1363.88,0.3588,2025-07-06,Active
100618,NVX-100618,Minimalist Steel Sideboard,Atelier Home,2324,Bathroom,Mirror,Premium,65.67,115.1,0.4295,2026-07-08,Active
100619,NVX-100619,Minimalist Bamboo Sideboard,Green Habitat,2043,Storage,Basket,Mid-Range,206.36,424.71,0.5141,2026-09-24,Active
100620,NVX-100620,Smart Metal Shelf,Nordic Living,2166,Bedroom,Chest of Drawers,Entry,228.04,382.38,0.4036,2021-12-08,Active
100621,NVX-100621,Smart Marble Office Desk,Linea Design,2368,Decoration,Clock,Entry,24.89,46.05,0.4595,2025-10-23,Active
100622,NVX-100622,Classic Glass Nightstand,Novexa Essentials,2236,Bedroom,Dresser,Entry,506.98,819.16,0.3811,2020-01-16,Active
100623,NVX-100623,Signature Rattan Mirror,Nordic Living,2244,Home Office,Bookcase,Mid-Range,83.46,182.58,0.5429,2025-12-08,Active
100624,NVX-100624,Signature Marble Dining Table,Linea Design,2211,Kitchen,Dining Chair,Mid-Range,58.21,119.3,0.5121,2024-03-25,Active
100625,NVX-100625,Minimalist Velvet Storage Cabinet,Green Habitat,2367,Garden,Outdoor Table,Premium,44.74,84.71,0.4718,2024-06-04,Active
100626,NVX-100626,Modern Oak Wall Light,Atelier Home,2396,Kitchen,Dining Chair,Entry,43.63,85.6,0.4903,2024-12-28,Active
100627,NVX-100627,Essential Walnut Outdoor Table,Green Habitat,2325,Living Room,Coffee Table,Mid-Range,330.52,478.06,0.3086,2024-06-08,Active
100628,NVX-100628,Comfort Bamboo Wardrobe,Nordic Living,2066,Kitchen,Kitchen Shelf,Entry,40.59,71.08,0.429,2023-10-27,Active
100629,NVX-100629,Modern Glass Kitchen Island,Forma Casa,2299,Garden,Outdoor Chair,Mid-Range,119.24,225.23,0.4706,2023-12-16,Discontinued
100630,NVX-100630,Modern Velvet Sideboard,Nordic Living,2143,Home Office,Office Chair,Entry,67.07,126.98,0.4718,2022-02-04,Active
100631,NVX-100631,Comfort Glass Office Desk,Atelier Home,2197,Bedroom,Chest of Drawers,Premium,324.06,533.6,0.3927,2020-01-11,Active
100632,NVX-100632,Urban Marble Drawer,Atelier Home,2339,Bedroom,Chest of Drawers,Mid-Range,468.41,749.71,0.3752,2024-01-10,Active
100633,NVX-100633,Modern Steel Outdoor Chair,HomeCraft,2009,Garden,Outdoor Chair,Mid-Range,91.42,176.43,0.4818,2020-10-22,Active
100634,NVX-100634,Elegant Bamboo Coffee Table,Oak & Stone,2271,Home Office,Filing Cabinet,Premium,49.12,88.47,0.4448,2021-11-28,Active
100635,NVX-100635,Essential Velvet Armchair,Green Habitat,2025,Bathroom,Vanity Unit,Entry,45.65,90.48,0.4955,2025-04-09,Active
100636,NVX-100636,Smart Bamboo Sofa,Nordic Living,2071,Kitchen,Kitchen Cabinet,Entry,35.21,61.18,0.4245,2024-09-19,Active
100637,NVX-100637,Essential Steel Bar Stool,Lumina,2257,Bedroom,Chest of Drawers,Mid-Range,170.91,299.92,0.4301,2021-05-31,Active
100638,NVX-100638,Compact Velvet Lamp,Forma Casa,2285,Decoration,Vase,Entry,39.18,70.89,0.4473,2026-06-29,Active
100639,NVX-100639,Compact Glass Chair,Nordic Living,2041,Living Room,Armchair,Entry,512.55,912.36,0.4382,2021-04-16,Active
100640,NVX-100640,Compact Glass Chair,Oak & Stone,2305,Lighting,Table Lamp,Premium,55.96,139.12,0.5978,2026-07-03,Discontinued
100641,NVX-100641,Classic Steel Cabinet,HomeCraft,2279,Garden,Outdoor Chair,Mid-Range,75.48,165.73,0.5446,2026-04-10,Active
100642,NVX-100642,Essential Marble Vanity Unit,Novexa Essentials,2375,Kitchen,Kitchen Shelf,Entry,45.31,81.27,0.4425,2022-01-14,Active
100643,NVX-100643,Classic Oak Sofa,Lumina,2114,Storage,Metal Rack,Mid-Range,104.1,189.9,0.4518,2023-12-02,Active
100644,NVX-100644,Modern Marble Desk,Oak & Stone,2385,Kitchen,Bar Stool,Premium,59.36,118.53,0.4992,2020-12-21,Active
100645,NVX-100645,Comfort Rattan Desk,Linea Design,2252,Storage,Cabinet,Entry,180.86,346.33,0.4778,2020-05-29,Active
100646,NVX-100646,Classic Velvet Shelf,Green Habitat,2323,Garden,BBQ,Mid-Range,131.66,224.18,0.4127,2023-04-24,Active
100647,NVX-100647,Essential Walnut Bed,UrbanNest,2201,Storage,Shelf,Premium,102.04,178.01,0.4268,2020-12-26,Active
100648,NVX-100648,Vintage Fabric Office Chair,Lumina,2338,Living Room,Corner Sofa,Mid-Range,466.09,720.03,0.3527,2022-01-01,Active
100649,NVX-100649,Comfort Rattan Bench,Novexa Essentials,2280,Lighting,Desk Lamp,Entry,60.1,115.93,0.4816,2023-02-10,Active
100650,NVX-100650,Modern Walnut Bar Stool,Atelier Home,2078,Bathroom,Storage Cabinet,Mid-Range,37.78,74.29,0.4915,2025-12-11,Active
100651,NVX-100651,Contemporary Ceramic Storage Cabinet,Atelier Home,2077,Bathroom,Storage Cabinet,Entry,34.38,69.29,0.5038,2022-03-14,Active
100652,NVX-100652,Smart Fabric Office Desk,Green Habitat,2128,Home Office,Office Chair,Mid-Range,66.01,121.25,0.4556,2026-09-26,Active
100653,NVX-100653,Vintage Metal TV Unit,Atelier Home,2037,Bathroom,Vanity Unit,Entry,48.45,100.99,0.5202,2022-02-13,Active
100654,NVX-100654,Smart Bamboo Lamp,Lumina,2226,Lighting,Pendant Light,Mid-Range,97.37,236.36,0.588,2024-04-09,Active
100655,NVX-100655,Natural Pine Sideboard,UrbanNest,2331,Storage,Shelf,Entry,74.45,145.81,0.4894,2022-11-18,Active
100656,NVX-100656,Natural Oak Wardrobe,Forma Casa,2333,Garden,Outdoor Chair,Entry,33.37,59.88,0.4427,2026-05-26,Active
100657,NVX-100657,Essential Marble Office Chair,Lumina,2275,Garden,Planter,Entry,63.25,110.28,0.4265,2022-05-24,Active
100658,NVX-100658,Comfort Fabric Pendant Light,Green Habitat,2106,Bathroom,Tall Cabinet,Mid-Range,41.38,82.07,0.4958,2021-05-07,Active
100659,NVX-100659,Elegant Ceramic Chest of Drawers,Forma Casa,2223,Lighting,Desk Lamp,Entry,45.85,106.24,0.5684,2021-10-22,Active
100660,NVX-100660,Premium Walnut Pendant Light,Forma Casa,2059,Home Office,Office Chair,Entry,76.44,150.77,0.493,2020-06-02,Active
100661,NVX-100661,Smart Bamboo Kitchen Island,Oak & Stone,2276,Kitchen,Kitchen Shelf,Entry,26.38,52.23,0.4949,2024-09-28,Active
100662,NVX-100662,Compact Ceramic Office Chair,Forma Casa,2272,Storage,Shelf,Mid-Range,192.25,391.07,0.5084,2023-08-26,Active
100663,NVX-100663,Comfort Oak Coffee Table,Novexa Essentials,2398,Decoration,Cushion,Mid-Range,102.07,205.77,0.504,2026-05-01,Active
100664,NVX-100664,Signature Marble Desk Lamp,Oak & Stone,2113,Living Room,TV Unit,Entry,466.08,810.95,0.4253,2025-06-07,Active
100665,NVX-100665,Vintage Glass Chair,Linea Design,2121,Decoration,Mirror,Entry,70.83,120.29,0.4112,2024-11-10,Active
100666,NVX-100666,Natural Fabric Outdoor Table,Novexa Essentials,2388,Decoration,Vase,Mid-Range,131.41,272.99,0.5186,2024-04-23,Active
100667,NVX-100667,Nordic Pine Drawer,Green Habitat,2015,Living Room,Sofa,Entry,785.7,1152.81,0.3184,2021-02-11,Active
100668,NVX-100668,Urban Walnut Basket,Forma Casa,2197,Storage,Plastic Box,Mid-Range,102.42,191.12,0.4641,2026-03-14,Active
100669,NVX-100669,Comfort Walnut Vanity Unit,Nordic Living,2188,Bathroom,Storage Cabinet,Premium,71.46,140.13,0.49,2024-04-11,Active
100670,NVX-100670,Essential Steel Nightstand,Forma Casa,2279,Storage,Plastic Box,Mid-Range,79.04,156.89,0.4962,2020-02-04,Active
100671,NVX-100671,Compact Steel Armchair,Novexa Essentials,2035,Garden,BBQ,Entry,89.33,185.76,0.5191,2021-03-24,Active
100672,NVX-100672,Compact Bamboo TV Unit,Lumina,2153,Decoration,Clock,Mid-Range,56.43,97.32,0.4202,2026-06-25,Active
100673,NVX-100673,Nordic Glass Bar Stool,Linea Design,2065,Kitchen,Kitchen Shelf,Premium,49.93,93.48,0.4659,2020-08-12,Active
100674,NVX-100674,Natural Pine BBQ,Atelier Home,2071,Storage,Basket,Mid-Range,94.47,169.22,0.4417,2023-10-21,Active
100675,NVX-100675,Natural Ceramic Wardrobe,Lumina,2185,Decoration,Clock,Entry,25.73,49.68,0.4821,2024-11-02,Active
100676,NVX-100676,Minimalist Fabric Kitchen Island,Oak & Stone,2049,Living Room,Coffee Table,Mid-Range,677.85,1193.25,0.4319,2022-10-08,Active
100677,NVX-100677,Nordic Pine Cabinet,Lumina,2299,Storage,Metal Rack,Mid-Range,97.99,205.02,0.522,2021-05-13,Active
100678,NVX-100678,Signature Rattan Desk,Novexa Essentials,2225,Kitchen,Bar Stool,Mid-Range,49.88,89.98,0.4457,2020-02-01,Active
100679,NVX-100679,Vintage Ceramic Storage Box,Oak & Stone,2143,Living Room,Coffee Table,Premium,548.85,789.61,0.3049,2023-06-17,Active
100680,NVX-100680,Smart Oak Sideboard,Oak & Stone,2178,Kitchen,Kitchen Shelf,Mid-Range,52.54,111.58,0.5291,2024-11-03,Active
100681,NVX-100681,Essential Pine Nightstand,Linea Design,2240,Lighting,Pendant Light,Premium,41.78,89.31,0.5322,2021-08-10,Active
100682,NVX-100682,Minimalist Metal Pendant Light,Linea Design,2243,Storage,Basket,Entry,118.27,231.91,0.49,2025-05-12,Active
100683,NVX-100683,Essential Ceramic Chest of Drawers,Green Habitat,2072,Home Office,Bookcase,Mid-Range,57.9,114.84,0.4958,2023-03-08,Active
100684,NVX-100684,Classic Walnut Storage Cabinet,Nordic Living,2242,Garden,Outdoor Table,Premium,136.38,245.9,0.4454,2023-03-25,Discontinued
100685,NVX-100685,Urban Glass BBQ,HomeCraft,2375,Kitchen,Dining Table,Mid-Range,24.94,51.61,0.5168,2026-04-13,Active
100686,NVX-100686,Minimalist Velvet Armchair,Nordic Living,2326,Garden,Outdoor Chair,Mid-Range,93.03,171.79,0.4585,2020-11-25,Active
100687,NVX-100687,Contemporary Metal Office Desk,Lumina,2283,Garden,Outdoor Table,Mid-Range,61.43,109.45,0.4387,2024-05-01,Active
100688,NVX-100688,Signature Fabric Outdoor Chair,HomeCraft,2072,Bathroom,Tall Cabinet,Mid-Range,63.1,140.18,0.5499,2023-03-09,Active
100689,NVX-100689,Elegant Oak Storage Cabinet,UrbanNest,2365,Home Office,Bookcase,Mid-Range,53.43,94.01,0.4317,2023-04-27,Active
100690,NVX-100690,Nordic Bamboo BBQ,Novexa Essentials,2075,Bedroom,Nightstand,Mid-Range,185.11,298.71,0.3803,2025-04-22,Active
100691,NVX-100691,Minimalist Ceramic Table,Novexa Essentials,2299,Kitchen,Kitchen Island,Mid-Range,26.84,48.9,0.4511,2021-12-22,Active
100692,NVX-100692,Modern Rattan Office Desk,UrbanNest,2225,Garden,Sun Lounger,Premium,103.88,189.86,0.4529,2026-12-14,Active
100693,NVX-100693,Minimalist Metal Office Desk,Novexa Essentials,2262,Living Room,Sideboard,Mid-Range,1002.3,1448.56,0.3081,2025-05-13,Discontinued
100694,NVX-100694,Compact Metal Desk,Novexa Essentials,2245,Kitchen,Kitchen Cabinet,Premium,32.86,71.47,0.5402,2021-01-29,Active
100695,NVX-100695,Essential Ceramic Metal Rack,Linea Design,2125,Living Room,TV Unit,Mid-Range,596.38,967.19,0.3834,2025-07-14,Active
100696,NVX-100696,Natural Walnut Shelf,Nordic Living,2362,Decoration,Vase,Entry,98.78,185.84,0.4685,2023-02-24,Active
100697,NVX-100697,Comfort Bamboo Chest of Drawers,Atelier Home,2047,Decoration,Cushion,Entry,95.39,159.62,0.4024,2023-03-22,Active
100698,NVX-100698,Smart Walnut Drawer,Forma Casa,2265,Home Office,Bookcase,Entry,54.21,95.77,0.434,2020-03-04,Active
100699,NVX-100699,Comfort Ceramic Chair,Nordic Living,2347,Garden,BBQ,Premium,57.23,106.63,0.4633,2021-12-27,Active
100700,NVX-100700,Urban Oak Storage Box,Green Habitat,2022,Kitchen,Kitchen Island,Entry,36.95,72.0,0.4868,2026-07-22,Active
100701,NVX-100701,Classic Pine Kitchen Island,Oak & Stone,2219,Living Room,Armchair,Entry,926.79,1651.36,0.4388,2023-12-12,Discontinued
100702,NVX-100702,Natural Pine Chest of Drawers,Lumina,2316,Kitchen,Dining Table,Entry,38.0,79.19,0.5201,2025-05-10,Active
100703,NVX-100703,Smart Bamboo Storage Box,Forma Casa,2073,Lighting,Wall Light,Entry,42.87,105.89,0.5951,2025-09-07,Active
100704,NVX-100704,Classic Glass TV Unit,Forma Casa,2250,Garden,Garden Storage,Premium,97.93,190.68,0.4864,2020-05-13,Active
100705,NVX-100705,Premium Marble Pendant Light,HomeCraft,2337,Bedroom,Wardrobe,Mid-Range,468.45,750.67,0.376,2025-10-02,Active
100706,NVX-100706,Modern Steel TV Unit,Atelier Home,2093,Bathroom,Mirror,Mid-Range,64.05,111.43,0.4252,2023-11-01,Active
100707,NVX-100707,Modern Rattan Sideboard,Oak & Stone,2347,Living Room,TV Unit,Premium,558.57,879.67,0.365,2026-06-03,Active
100708,NVX-100708,Smart Velvet Desk,Lumina,2153,Lighting,Floor Lamp,Entry,47.76,91.16,0.4761,2025-04-20,Active
100709,NVX-100709,Signature Walnut Desk Lamp,Atelier Home,2218,Garden,Sun Lounger,Entry,85.0,144.33,0.4111,2023-01-01,Active
100710,NVX-100710,Modern Pine Chest of Drawers,Novexa Essentials,2101,Home Office,Bookcase,Entry,111.15,210.37,0.4716,2022-11-27,Active
100711,NVX-100711,Minimalist Rattan Nightstand,HomeCraft,2373,Bathroom,Mirror,Entry,25.99,48.33,0.4622,2024-05-06,Active
100712,NVX-100712,Premium Marble Shelf,Nordic Living,2201,Living Room,TV Unit,Mid-Range,629.53,1016.21,0.3805,2020-02-04,Active
100713,NVX-100713,Modern Steel Planter,Linea Design,2253,Decoration,Clock,Entry,133.22,270.68,0.5078,2021-11-03,Active
100714,NVX-100714,Comfort Rattan Basket,Oak & Stone,2190,Decoration,Cushion,Premium,34.86,65.31,0.4662,2020-05-26,Active
100715,NVX-100715,Urban Oak Planter,Atelier Home,2060,Living Room,Coffee Table,Mid-Range,562.73,826.57,0.3192,2021-12-02,Active
100716,NVX-100716,Nordic Pine Shelf,Green Habitat,2091,Bedroom,Bed,Mid-Range,268.79,470.35,0.4285,2024-03-24,Active
100717,NVX-100717,Comfort Bamboo Shelf,Linea Design,2112,Kitchen,Dining Chair,Mid-Range,55.6,92.95,0.4018,2023-12-05,Active
100718,NVX-100718,Minimalist Walnut Outdoor Table,Atelier Home,2277,Home Office,Desk,Premium,113.05,233.25,0.5153,2024-09-12,Active
100719,NVX-100719,Premium Pine Storage Box,Linea Design,2381,Living Room,Sideboard,Entry,744.66,1099.39,0.3227,2021-03-21,Active
100720,NVX-100720,Compact Oak Dining Table,Lumina,2230,Lighting,Wall Light,Entry,60.12,119.65,0.4975,2020-01-05,Active
100721,NVX-100721,Contemporary Bamboo Cabinet,Oak & Stone,2210,Lighting,Floor Lamp,Mid-Range,100.3,183.0,0.4519,2020-12-21,Active
100722,NVX-100722,Nordic Steel Drawer,Green Habitat,2169,Storage,Basket,Entry,94.37,183.25,0.485,2021-08-06,Active
100723,NVX-100723,Vintage Fabric Cabinet,Linea Design,2244,Lighting,Desk Lamp,Premium,30.28,60.77,0.5017,2021-07-04,Active
100724,NVX-100724,Smart Velvet Sideboard,Linea Design,2004,Decoration,Wall Art,Mid-Range,49.44,96.12,0.4856,2023-05-16,Active
100725,NVX-100725,Comfort Marble Desk Lamp,Nordic Living,2192,Decoration,Vase,Entry,70.97,151.08,0.5302,2021-03-21,Active
100726,NVX-100726,Compact Steel Metal Rack,Lumina,2313,Garden,Garden Storage,Premium,126.05,256.66,0.5089,2021-12-07,Active
100727,NVX-100727,Urban Oak Storage Cabinet,Lumina,2212,Lighting,Pendant Light,Entry,49.15,93.55,0.4746,2024-06-18,Active
100728,NVX-100728,Urban Ceramic Drawer,Green Habitat,2193,Garden,Outdoor Chair,Mid-Range,40.14,74.98,0.4647,2021-11-30,Active
100729,NVX-100729,Smart Walnut Sideboard,HomeCraft,2194,Bedroom,Chest of Drawers,Entry,309.5,479.64,0.3547,2025-11-03,Active
100730,NVX-100730,Vintage Metal Floor Lamp,Oak & Stone,2244,Decoration,Vase,Mid-Range,37.38,66.94,0.4416,2023-11-02,Active
100731,NVX-100731,Classic Ceramic Desk Lamp,Green Habitat,2192,Decoration,Mirror,Premium,77.37,135.5,0.429,2022-04-15,Active
100732,NVX-100732,Signature Ceramic Desk Lamp,Lumina,2196,Home Office,Office Chair,Premium,146.06,305.57,0.522,2026-12-10,Active
100733,NVX-100733,Premium Velvet Pendant Light,Forma Casa,2140,Garden,Sun Lounger,Mid-Range,71.11,125.72,0.4344,2023-10-17,Active
100734,NVX-100734,Premium Walnut Bench,UrbanNest,2001,Storage,Basket,Premium,131.89,283.52,0.5348,2020-12-24,Active
100735,NVX-100735,Contemporary Walnut Desk Lamp,Nordic Living,2167,Storage,Plastic Box,Entry,126.71,250.75,0.4947,2023-05-01,Active
100736,NVX-100736,Smart Ceramic Desk,Green Habitat,2032,Bathroom,Mirror,Premium,65.22,111.51,0.4151,2026-12-07,Active
100737,NVX-100737,Vintage Fabric Table,Green Habitat,2232,Living Room,Bookcase,Mid-Range,685.72,1176.36,0.4171,2020-12-27,Active
100738,NVX-100738,Comfort Rattan Desk,Nordic Living,2095,Garden,Sun Lounger,Premium,112.71,192.77,0.4153,2023-02-13,Active
100739,NVX-100739,Signature Fabric Planter,Linea Design,2022,Garden,BBQ,Entry,95.16,174.02,0.4532,2023-11-26,Active
100740,NVX-100740,Essential Pine Outdoor Chair,HomeCraft,2182,Bedroom,Nightstand,Entry,541.02,959.88,0.4364,2024-03-10,Active
100741,NVX-100741,Urban Steel Bench,Green Habitat,2354,Garden,Sun Lounger,Entry,102.48,224.14,0.5428,2020-10-11,Active
100742,NVX-100742,Minimalist Rattan BBQ,Nordic Living,2070,Kitchen,Dining Chair,Entry,17.08,32.53,0.4749,2024-06-19,Active
100743,NVX-100743,Contemporary Velvet Chair,UrbanNest,2011,Kitchen,Kitchen Shelf,Mid-Range,76.83,144.26,0.4674,2022-07-09,Active
100744,NVX-100744,Elegant Glass Storage Box,Forma Casa,2255,Living Room,Sideboard,Entry,971.14,1493.89,0.3499,2020-11-01,Active
100745,NVX-100745,Natural Pine Dining Table,Linea Design,2100,Garden,Sun Lounger,Entry,102.49,217.33,0.5284,2025-03-22,Active
100746,NVX-100746,Nordic Ceramic Coffee Table,HomeCraft,2117,Kitchen,Bar Stool,Mid-Range,44.77,76.96,0.4183,2025-09-14,Active
100747,NVX-100747,Modern Walnut Coffee Table,Oak & Stone,2221,Kitchen,Kitchen Island,Mid-Range,42.18,82.67,0.4898,2026-10-29,Active
100748,NVX-100748,Urban Fabric Bed,Novexa Essentials,2237,Home Office,Desk,Entry,127.88,226.11,0.4344,2020-03-22,Active
100749,NVX-100749,Modern Walnut Floor Lamp,Lumina,2246,Garden,BBQ,Entry,106.92,196.83,0.4568,2021-03-24,Active
100750,NVX-100750,Comfort Metal Sofa,Novexa Essentials,2003,Bathroom,Vanity Unit,Premium,53.57,106.68,0.4978,2020-12-01,Active
100751,NVX-100751,Vintage Ceramic Bench,Lumina,2175,Decoration,Cushion,Mid-Range,72.3,133.79,0.4596,2025-09-09,Discontinued
100752,NVX-100752,Modern Marble Vanity Unit,Forma Casa,2035,Garden,BBQ,Premium,107.98,195.12,0.4466,2021-01-28,Active
100753,NVX-100753,Classic Rattan BBQ,Oak & Stone,2322,Living Room,TV Unit,Premium,830.9,1444.99,0.425,2023-02-23,Active
100754,NVX-100754,Elegant Steel Wardrobe,Oak & Stone,2048,Lighting,Desk Lamp,Mid-Range,83.62,156.1,0.4643,2022-01-26,Active
100755,NVX-100755,Signature Walnut Drawer,Novexa Essentials,2360,Decoration,Clock,Entry,56.59,123.18,0.5406,2020-06-15,Active
100756,NVX-100756,Essential Metal Wall Light,Oak & Stone,2009,Lighting,Pendant Light,Mid-Range,60.38,148.68,0.5939,2023-04-01,Active
100757,NVX-100757,Urban Ceramic Bookcase,Linea Design,2291,Decoration,Clock,Entry,85.86,151.55,0.4335,2025-08-24,Active
100758,NVX-100758,Contemporary Walnut Storage Box,Linea Design,2061,Storage,Basket,Premium,110.13,205.5,0.4641,2025-03-06,Active
100759,NVX-100759,Modern Bamboo Office Desk,Oak & Stone,2022,Living Room,Armchair,Premium,530.74,822.21,0.3545,2020-07-26,Discontinued
100760,NVX-100760,Comfort Oak Bookcase,HomeCraft,2126,Garden,Garden Storage,Entry,59.92,101.62,0.4104,2023-03-17,Discontinued
100761,NVX-100761,Compact Rattan Nightstand,Forma Casa,2287,Kitchen,Kitchen Shelf,Entry,66.0,142.41,0.5365,2024-12-25,Active
100762,NVX-100762,Contemporary Velvet Storage Cabinet,Lumina,2142,Kitchen,Kitchen Island,Premium,39.54,82.84,0.5227,2021-10-02,Active
100763,NVX-100763,Elegant Walnut Drawer,Nordic Living,2363,Home Office,Office Chair,Mid-Range,92.32,154.84,0.4038,2020-04-05,Active
100764,NVX-100764,Modern Walnut Vanity Unit,HomeCraft,2230,Decoration,Cushion,Mid-Range,136.67,232.3,0.4117,2022-09-15,Active
100765,NVX-100765,Elegant Bamboo Basket,Linea Design,2169,Kitchen,Kitchen Island,Mid-Range,22.09,43.93,0.4972,2025-12-29,Active
100766,NVX-100766,Vintage Marble BBQ,Nordic Living,2316,Bathroom,Tall Cabinet,Premium,55.2,102.4,0.4609,2025-05-12,Active
